business_name,city,zone,reason,matched_existing_record,matched_source_file
DESPACHO JURIDICO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho juridico,deduplication_index.csv
DESPACHO JURIDICO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho juridico,deduplication_index.csv
DESPACHO JURIDICO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho juridico,deduplication_index.csv
DESPACHO JURIDICO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho juridico,deduplication_index.csv
DESPACHO JURIDICO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho juridico,deduplication_index.csv
DESPACHO JURIDICO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho juridico,deduplication_index.csv
DESPACHO JIMÉNEZ Y ASOCIADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho jimenez y asociados,deduplication_index.csv
DESPACHO GRUPO IUS AGER,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho grupo ius ager,deduplication_index.csv
DESPACHO DE ABOGADOS Y CONTADORES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados y contadores,deduplication_index.csv
DESPACHO DE ABOGADOS SIN NOMBRE,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados sin nombre,deduplication_index.csv
DESPACHO DE ABOGADOS SIN NOMBRE,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados sin nombre,deduplication_index.csv
DESPACHO DE ABOGADOS SIN NOMBRE,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados sin nombre,deduplication_index.csv
DESPACHO DE ABOGADOS SIN NOMBRE,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados sin nombre,deduplication_index.csv
DESPACHO DE ABOGADOS SIN NOMBRE,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados sin nombre,deduplication_index.csv
DESPACHO DE ABOGADOS ORGANISTA RUIZ Y ASOCIADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados organista ruiz y asociados,deduplication_index.csv
DESPACHO DE ABOGADOS ESTEVEZ SALINAS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados estevez salinas,deduplication_index.csv
DESPACHO DE ABOGADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados,deduplication_index.csv
DESPACHO DE ABOGADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados,deduplication_index.csv
DESPACHO DE ABOGADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados,deduplication_index.csv
DESPACHO DE ABOGADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados,deduplication_index.csv
DESPACHO DE ABOGADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados,deduplication_index.csv
DESPACHO DE ABOGADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados,deduplication_index.csv
DESPACHO DE ABOGADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados,deduplication_index.csv
DESPACHO DE ABOGADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados,deduplication_index.csv
DESPACHO DE ABOGADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogados,deduplication_index.csv
DESPACHO DE ABOGADO SOLUCIONES FISCALES AGILES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogado soluciones fiscales agiles,deduplication_index.csv
DESPACHO DE ABOGADO SIN NOMBRE,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de abogado sin nombre,deduplication_index.csv
DESPACHO DE AB0GADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho de ab0gados,deduplication_index.csv
DESPACHO ABOGADOS ABOGADOS IGM,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho abogados abogados igm,deduplication_index.csv
DESPACHO ABOGADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho abogados,deduplication_index.csv
DESPACHO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho,deduplication_index.csv
DESPACHO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho,deduplication_index.csv
DESPACHO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,despacho,deduplication_index.csv
DES LIMES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,des limes,deduplication_index.csv
DEL TORO CARAZO Y ASOCIADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,del toro carazo y asociados,deduplication_index.csv
DEKSTRA ABOGADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,dekstra abogados,deduplication_index.csv
CORRESPONSALIA JURIDICA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,corresponsalia juridica,deduplication_index.csv
CORREDURIA PUBLICA 55,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,correduria publica 55,deduplication_index.csv
CORPORATIVO PMN SUROESTE,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,corporativo pmn suroeste,deduplication_index.csv
CORPORATIVO PEREZ Y ASOCIADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,corporativo perez y asociados,deduplication_index.csv
CORPORATIVO LEX,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,corporativo lex,deduplication_index.csv
CORPORATIVO JURÍDICO RAMOS Y MORALES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,corporativo juridico ramos y morales,deduplication_index.csv
CORPORATIVO JURIDICO MARIN & MARIN,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,corporativo juridico marin marin,deduplication_index.csv
CORPORATIVO JURIDICO LEO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,corporativo juridico leo,deduplication_index.csv
CORPORATIVO JURIDICO GONZALEZ PEREZ Y ASOCIADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,corporativo juridico gonzalez perez y asociados,deduplication_index.csv
CORPORATIVO JCA ABOGADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,corporativo jca abogados,deduplication_index.csv
CORPORATIVO EMPRESARIAL SEGURA Y ASOCIADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,corporativo empresarial segura y asociados,deduplication_index.csv
CORPORATIVO ABOGADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,corporativo abogados,deduplication_index.csv
COORPORATIVO JURIDICO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,coorporativo juridico,deduplication_index.csv
COORPORATIVO ALFADIR,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,coorporativo alfadir,deduplication_index.csv
COORORATIVO MENDEZ Y MENDEZ,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,coororativo mendez y mendez,deduplication_index.csv
CONSULTORIA JURIDICA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,consultoria juridica,deduplication_index.csv
CONSULTORES S.C,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,consultores s c,deduplication_index.csv
CONSULTORES JURIDICOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,consultores juridicos,deduplication_index.csv
CONSORSIO JURIDICO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,consorsio juridico,deduplication_index.csv
CONSORCIO JURISCONSULTIVO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,consorcio jurisconsultivo,deduplication_index.csv
CONSORCIO JURIDIO MARTIN DEL CAMPO Y ASOCIADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,consorcio juridio martin del campo y asociados,deduplication_index.csv
CONSORCIO JURIDICO DESTREZA Y DESARROLLO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,consorcio juridico destreza y desarrollo,deduplication_index.csv
CONSORCIO JURIDICO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,consorcio juridico,deduplication_index.csv
COMPAÑIA PEREZ Y TOVAR,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,compania perez y tovar,deduplication_index.csv
CHAVIRA Y ASOCIADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,chavira y asociados,deduplication_index.csv
CENTRO MEXICANO DE JUSTICIA ALTERNATIVA CEMJA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,centro mexicano de justicia alternativa cemja,deduplication_index.csv
CAVI MEXICO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,cavi mexico,deduplication_index.csv
BUJEFET JURIDICO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,bujefet juridico,deduplication_index.csv
BUFFETTE JURIDICO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,buffette juridico,deduplication_index.csv
BUFFETE ROBLES Y DIAZ,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,buffete robles y diaz,deduplication_index.csv
BUFFETE JURIDICO RODRIGUEZ & ASOCIADOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,buffete juridico rodriguez asociados,deduplication_index.csv
BUFFETE JURIDICO DINAMICA LEGAL,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,buffete juridico dinamica legal,deduplication_index.csv
BUFFETE JURIDICO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,buffete juridico,deduplication_index.csv
BUFFETE DE ABOGADOS SORIANO CERVANTES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,buffete de abogados soriano cervantes,deduplication_index.csv
BUFETTE,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,bufette,deduplication_index.csv
BUFETES JURÍDICOS SIN NOMBRE,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,bufetes juridicos sin nombre,deduplication_index.csv
BUFETES JURÍDICOS SIN NOMBRE,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,bufetes juridicos sin nombre,deduplication_index.csv
BUFETES JURÍDICOS SIN NOMBRE,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,bufetes juridicos sin nombre,deduplication_index.csv
BUFETES JURÍDICOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,bufetes juridicos,deduplication_index.csv
BUFETES JURÍDICOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,bufetes juridicos,deduplication_index.csv
BUFETES JURÍDICOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,bufetes juridicos,deduplication_index.csv
BUFETES JURÍDICOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,bufetes juridicos,deduplication_index.csv
BUFETES JURÍDICOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,bufetes juridicos,deduplication_index.csv
