business_name,niche,country,city,zone,phone,normalized_phone,phone_status,website_status,website_url,source_url
Gato,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2682673,575742682673,valid_format_only,Modern/official website found,https://www.menudigital.com/restaurante/gato,https://www.openstreetmap.org/node/5755353121
Sushi Gama,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3052273896,573052273896,valid_format_only,Modern/official website found,https://www.sushigama.com/,https://www.openstreetmap.org/node/6069193185
Toreto'ss Burger,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 4968280,575744968280,valid_format_only,No website found,,https://www.openstreetmap.org/node/6256362785
Don Carlos Restaurant,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+573052559965,573052559965,valid_format_only,No website found,,https://www.openstreetmap.org/node/6348565085
Maru Rico!,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 3545565,575743545565,valid_format_only,No website found,,https://www.openstreetmap.org/node/6386451253
Pane e Pomodoro,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 3229679,575743229679,valid_format_only,Modern/official website found,https://paneepomodoro.com.co/,https://www.openstreetmap.org/node/6496463785
Copoazú,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3507549642,573507549642,valid_format_only,No website found,,https://www.openstreetmap.org/node/6589757187
Las Costillas De Pedro,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 3115877,575743115877,valid_format_only,No website found,,https://www.openstreetmap.org/node/6744098486
Pizzería Gatti,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+5745813050,575745813050,valid_format_only,No website found,,https://www.openstreetmap.org/node/7018556286
Pizzería Antica,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+5742762671,575742762671,valid_format_only,No website found,,https://www.openstreetmap.org/node/7018563985
Buena Vibra street food,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 320 5640197,573205640197,valid_format_only,Modern/official website found,https://buena-vibra-street-food.negocio.site/,https://www.openstreetmap.org/node/7020859487
Restaurante Malevo,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+5745802150,575745802150,valid_format_only,No website found,,https://www.openstreetmap.org/node/7084026986
Carpión,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3014303924,573014303924,valid_format_only,No website found,,https://www.openstreetmap.org/node/7159669385
La Pesqueira,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 4447397,575744447397,valid_format_only,Modern/official website found,https://pesqueira.co/,https://www.openstreetmap.org/node/7179756723
Ladrillo y Verde,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 5671723,575745671723,valid_format_only,No website found,,https://www.openstreetmap.org/node/7204279946
Pollos Mario,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 4444404;+57 4 3065257,575744444404,valid_format_only,No website found,,https://www.openstreetmap.org/node/7234364277
Dagram Restaurante,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2889294,575742889294,valid_format_only,No website found,,https://www.openstreetmap.org/node/7234364278
U are Love,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3022485767,573022485767,valid_format_only,No website found,,https://www.openstreetmap.org/node/7234364350
Piaceri,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3014988520,573014988520,valid_format_only,No website found,,https://www.openstreetmap.org/node/7253901435
Brosty,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 3065053;+57 4 2880534,575743065053,valid_format_only,No website found,,https://www.openstreetmap.org/node/7254330135
Mawy Pollos,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2883725,575742883725,valid_format_only,No website found,,https://www.openstreetmap.org/node/7254330148
Acqua Spa Bellza,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3015091593,573015091593,valid_format_only,Modern/official website found,www.acquaspabellza.com,https://www.openstreetmap.org/node/7265311047
Aluna Centro de Belleza,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 5968437;+57 3508062096,575745968437,valid_format_only,No website found,,https://www.openstreetmap.org/node/7289113255
PizzaExpress,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 4488463,575744488463,valid_format_only,No website found,,https://www.openstreetmap.org/node/7383475935
Centro Médico San Camilo,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3018226,,invalid_phone,No website found,,https://www.openstreetmap.org/node/7808521292
Metrosalud Enciso,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2842434,575742842434,valid_format_only,No website found,,https://www.openstreetmap.org/node/7855091949
Centro de Salud Villatina,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2691461;+57 4 2272674,575742691461,valid_format_only,No website found,,https://www.openstreetmap.org/node/7855091954
Torre Medica de Prado,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2118484,575742118484,valid_format_only,No website found,,https://www.openstreetmap.org/node/7855091955
Fracturas y Rayos X de Antioquia,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2306844;+57 4 2304586;+57 4 8618232,575742306844,valid_format_only,No website found,,https://www.openstreetmap.org/node/7855091956
Centro de Salud Moravia,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2126612,575742126612,valid_format_only,No website found,,https://www.openstreetmap.org/node/7855091960
Centro Medico y Odont. Oralser,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2845138,575742845138,valid_format_only,No website found,,https://www.openstreetmap.org/node/7855091962
El Alemán Pues,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3506608484,573506608484,valid_format_only,No website found,,https://www.openstreetmap.org/node/8007992585
El Vegano Andante,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3108936203,573108936203,valid_format_only,No website found,,https://www.openstreetmap.org/node/8364442163
Dentales Medellin,Dental,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 3224079,576043224079,valid_format_only,Modern/official website found,https://www.dentalesmedellin.com/,https://www.openstreetmap.org/node/9163802070
Restaurante El LLanerito,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3108922625,573108922625,valid_format_only,No website found,,https://www.openstreetmap.org/node/9211419018
Ammazza Gin Garden,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 318 240 4644,573182404644,valid_format_only,Modern/official website found,https://ammazza.com.co/,https://www.openstreetmap.org/node/9222496110
OCCA,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 300 733 1353,573007331353,valid_format_only,No website found,,https://www.openstreetmap.org/node/9222539110
La Champagnería,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 311 3643420,573113643420,valid_format_only,No website found,,https://www.openstreetmap.org/node/9222539112
Veinte Platos,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 323 420 0550,573234200550,valid_format_only,Modern/official website found,https://sonymelona.com/veinte-platos/,https://www.openstreetmap.org/node/9222585117
Son & Melona,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 323 420 0550,573234200550,valid_format_only,Modern/official website found,https://sonymelona.com/menu/,https://www.openstreetmap.org/node/9222585118
Benares Decoración Asiática,Arquitectura/interiorismo,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 386 0060,576043860060,valid_format_only,Modern/official website found,https://benares.com.co/tiendas/,https://www.openstreetmap.org/node/9222585123
Parmessano,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 444 4662,576044444662,valid_format_only,Modern/official website found,https://parmessano.com.co/,https://www.openstreetmap.org/node/9222585124
Sushi Light,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 444 28 48,,invalid_phone,Modern/official website found,https://sushilight.com,https://www.openstreetmap.org/node/9273393361
Supinar Fisioterapia,Fisioterapia,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 4448682,576044448682,valid_format_only,Modern/official website found,https://www.supinarips.com.co/,https://www.openstreetmap.org/node/9583400217
Can & Cats Centro Veterinario,Veterinaria,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 4440754,576044440754,valid_format_only,No website found,,https://www.openstreetmap.org/node/9583400218
Salón de Belleza María Elena,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 2506368,576042506368,valid_format_only,No website found,,https://www.openstreetmap.org/node/9583400317
Pizzas Roquefort,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 3229083,576043229083,valid_format_only,No website found,,https://www.openstreetmap.org/node/9583401117
Rosteka Parrilla-Bar,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3043966488,573043966488,valid_format_only,No website found,,https://www.openstreetmap.org/node/9590114217
PremiumVet,Veterinaria,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3004050065,573004050065,valid_format_only,No website found,,https://www.openstreetmap.org/node/9590151617
Restaurante Santa Gula,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4129560,,invalid_phone,No website found,,https://www.openstreetmap.org/node/9680511417
Play English World,Academia privada,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 5596993,576045596993,valid_format_only,Modern/official website found,https://playenglishworld.com/,https://www.openstreetmap.org/node/9720677917
Mondongos La Antioqueñita,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 5084123,576045084123,valid_format_only,No website found,,https://www.openstreetmap.org/node/9752946217
Vegarden,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3225452322,573225452322,valid_format_only,No website found,,https://www.openstreetmap.org/node/9764842917
Puro Carbón Parrilla,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3016035346,573016035346,valid_format_only,No website found,,https://www.openstreetmap.org/node/9786022718
Centro Veterinario E.V.A.,Veterinaria,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3104319656,573104319656,valid_format_only,No website found,,https://www.openstreetmap.org/node/9820634019
Restaurante Bau,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 4118341,576044118341,valid_format_only,No website found,,https://www.openstreetmap.org/node/9866401117
Pa' Todos,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 305 3139697,573053139697,valid_format_only,No website found,,https://www.openstreetmap.org/node/10167191276
Centro de Belleza Aleida Duque,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 321 7608311,573217608311,valid_format_only,No website found,,https://www.openstreetmap.org/node/10236017862
Naan Laureles,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 3228781,576043228781,valid_format_only,No website found,,https://www.openstreetmap.org/node/10244340209
Lenteja Express Centro,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,3043417070,573043417070,valid_format_only,No website found,,https://www.openstreetmap.org/node/10268881009
Abbiocco,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+573233594562,573233594562,valid_format_only,Modern/official website found,https://marqueemedellin.com/restaurant-abbioco/,https://www.openstreetmap.org/node/10285319160
Delicias del Mar,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 310 8245434,573108245434,valid_format_only,No website found,,https://www.openstreetmap.org/node/10695760483
Nuquí Centro,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,305 3390680,573053390680,valid_format_only,Modern/official website found,https://nuquicentro.negocio.site/?utm_source=gmb&utm_medium=referral#details,https://www.openstreetmap.org/node/10884306605
El Puto Tacos Laureles,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+573042821670,573042821670,valid_format_only,Modern/official website found,https://elputotaco.com/,https://www.openstreetmap.org/node/10884309205
Restaurante Popular,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 313 5316515,573135316515,valid_format_only,Modern/official website found,https://www.lavato.com.co/,https://www.openstreetmap.org/node/11093673676
Pink spa de uñas,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3045352259,573045352259,valid_format_only,Modern/official website found,pink.nails.medellin,https://www.openstreetmap.org/node/11191447730
