business_name,niche,city,zone,phone,normalized_phone,phone_status,website_status,website_url,source_url
Telcel,,Querétaro,Querétaro,800 890 4050,528008904050,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/321476326
Plaza de la Tecnología,,Querétaro,Querétaro,01-442-214-3302,,invalid_phone,Modern/official website found,https://www.plazadelatecnologia.com/,https://www.openstreetmap.org/way/343809737
Plaza de la Tecnología,,Querétaro,Querétaro,01-442-214-3302,,invalid_phone,Modern/official website found,https://www.plazadelatecnologia.com/,https://www.openstreetmap.org/way/343809738
Bicitodo,,Querétaro,Querétaro,"4422167045, 4422153973",,invalid_phone,No website found in public source,,https://www.openstreetmap.org/way/345734076
Lumen,,Querétaro,Querétaro,01(442)193-5607;193-5608;193-5609;,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/way/359636136
Farmacias del Ahorro,,Querétaro,Querétaro,215-7760,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/way/360386336
Little Caesars,,Querétaro,Querétaro,+52 442 246 3141,524422463141,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/360386338
Hotel Central,,Querétaro,Querétaro,2243484,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/way/409287699
Bradford de México,,El Marqués,El Marqués,+52.442.410.2300,524424102300,valid_format_only,Modern/official website found,https://www.bradfordco.com/,https://www.openstreetmap.org/way/433841576
El Movi,,Querétaro,Querétaro,+52 (442) 215 5106,524422155106,valid_format_only,Modern/official website found,http://elmovi.com,https://www.openstreetmap.org/way/493469256
"Primaria ""Colegio Santa Isabel""",,El Pueblito,El Pueblito,+52 442 2488218,524422488218,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/526206553
Galerías San Juan del Río,,San Juan del Río,San Juan del Río,+52 427 274 8848,524272748848,valid_format_only,Modern/official website found,https://www.galerias.com,https://www.openstreetmap.org/way/550795553
Liverpool,,Querétaro,Querétaro,+524272683000,524272683000,valid_format_only,Modern/official website found,https://www.liverpool.com.mx/tienda/home,https://www.openstreetmap.org/way/550797322
CBTis No. 145,,San Juan del Río,San Juan del Río,+52 427 272 1906,524272721906,valid_format_only,Modern/official website found,http://cbtis145.mx/,https://www.openstreetmap.org/way/550802121
Hirschvogel Components Mexico S.A. de C.V.,,San Juan del Río,San Juan del Río,+52 442 730 8000,524427308000,valid_format_only,Modern/official website found,https://www.hirschvogel.com,https://www.openstreetmap.org/way/574195707
Universidad Tecnológica de México Campus Querétaro,,Querétaro,Querétaro,442-256-5000,524422565000,valid_format_only,Modern/official website found,https://www.unitec.mx/campus-queretaro/,https://www.openstreetmap.org/way/609647096
"Lantana, Jardín y Salones",,Querétaro,Querétaro,+52 442 780 1354,524427801354,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/639569463
Paseo Querétaro,,queretaro,queretaro,+52 55 5148 0918,525551480918,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/641595079
Rancho los Venados,,Querétaro,Querétaro,+52-442-2240212,524422240212,valid_format_only,Modern/official website found,https://www.rancholosvenados.com/,https://www.openstreetmap.org/way/645721432
Hospital Santo Tomas,,Santiago de Querétaro,Santiago de Querétaro,4421030800,524421030800,valid_format_only,Modern/official website found,https://www.hospitalsantotomas.com/,https://www.openstreetmap.org/way/658248838
"Brose México, S.A. de C.V",,Querétaro,Querétaro,+52-442-2097-101,524422097101,valid_format_only,Modern/official website found,https://www.brose.com/mx-en/brose-in-mexico/locations-in-mexico/brose-queretaro-benito-juarez/,https://www.openstreetmap.org/way/667312165
Edificio 1 CAM,,Corregidora,Corregidora,52 442 2096000,524422096000,valid_format_only,Modern/official website found,https://corregidora.gob.mx/,https://www.openstreetmap.org/way/683802954
Edificio 2 CAM,,Corregidora,Corregidora,+52 442 2096000,524422096000,valid_format_only,Modern/official website found,https://corregidora.gob.mx/,https://www.openstreetmap.org/way/684010936
Hotel Real de TX,,"Tequisquiapan, Querétaro","Tequisquiapan, Querétaro",414 273 0084,524142730084,valid_format_only,Modern/official website found,https://www.hotelrealdetx.com.mx/,https://www.openstreetmap.org/way/702935179
Farmacia Guadalajara,,Querétaro,Querétaro,"4422460890, 4422463721",,invalid_phone,No website found in public source,,https://www.openstreetmap.org/way/770963562
Casetas Prefabricadas Jaiser,,Querétaro,Querétaro,+52 442 220 9130,524422209130,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/833670973
Eckerle de México S.A. de C.V.,,Querétaro,Querétaro,+52 442 2964400,524422964400,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/845638928
Cinedot Centro Sur,,Santiago de Querétaro,Centro Sur,+524427157233,524427157233,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/854704417
Kartódromo Querétaro,,Querétaro,Querétaro,473-139-31-96,524731393196,valid_format_only,Modern/official website found,https://www.kartodromoqueretaro.com,https://www.openstreetmap.org/way/932491590
"Productos del Bajío, S.A. de C.V.",,Santiago de Querétaro,Santiago de Querétaro,4422912120,524422912120,valid_format_only,Modern/official website found,https://www.productosdelbajio.com.mx/,https://www.openstreetmap.org/way/986986377
Asociación de Colonos de Tejeda,,Corregidora,Corregidora,4422280548,524422280548,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/995277361
Cabañas Cuatro Palos,,Querétaro,Querétaro,4412488536,524412488536,valid_format_only,Modern/official website found,https://sierragordaecotours.com/visita/cabanas-cuatro-palos/,https://www.openstreetmap.org/way/1081879838
Campamento Los Sauces,,Querétaro,Querétaro,4871250027,524871250027,valid_format_only,Modern/official website found,https://sierragordaecotours.com/visita/campamento-los-sauces,https://www.openstreetmap.org/way/1083347011
Cabaña El Naranjo,,Querétaro,Querétaro,4421125250,524421125250,valid_format_only,Modern/official website found,https://sierragordaecotours.com/visita/cabana-el-naranjo,https://www.openstreetmap.org/way/1083347013
Cabañas y Campamento Las Trancas,,Querétaro,Querétaro,4411371142,524411371142,valid_format_only,Modern/official website found,https://sierragordaecotours.com/visita/campamento-las-trancas,https://www.openstreetmap.org/way/1083347014
Campamento el mangal,,Querétaro,Querétaro,+52 4411055663,524411055663,valid_format_only,Modern/official website found,https://sierragordaecotours.com/visita/campamento-el-mangal,https://www.openstreetmap.org/way/1083347015
Cabañas Ecológicas Tancamá,,Querétaro,Querétaro,441 110 4113,524411104113,valid_format_only,Modern/official website found,https://sierragordaecotours.com/visita/cabanas-ecologicas-tancama,https://www.openstreetmap.org/way/1083347016
Home Market,,Santiago de Querétaro,El Salitre,524423315269,524423315269,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1122133852
Área Infantil de la Biblioteca Pública Central Estatal,,Querétaro,Querétaro,"+52 442 2519600, ext 9727",524422519600,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1131758904
Biblioteca Pública Central Estatal Francisco Cervantes,,Querétaro,Querétaro,"+52 442 2519600, ext 9708",524422519600,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1131758905
San Carlos,,Querétaro,Querétaro,+524421347819,524421347819,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1145213463
Centro de Capacitación para el Trabajo Industrial Número 22,,Querétaro,Querétaro,+52 427 2741090,524272741090,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1160317255
ONE Danone Queretaro,,Querétaro,Querétaro,+525552587200,525552587200,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1205972253
H-E-B,,Querétaro,Querétaro,+528444119960,528444119960,valid_format_only,Modern/official website found,https://www.heb.com.mx/,https://www.openstreetmap.org/way/1227923626
MB Río,,Querétaro,Querétaro,+52 444 829 8492,524448298492,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1228547152
CorruEmpaques,,Santiago de Querétaro,Santiago de Querétaro,+524422162727,524422162727,valid_format_only,Modern/official website found,https://corruempaques.com/,https://www.openstreetmap.org/way/1250220623
GG Cables and Wires Mexico,,San Juan del Río,San Juan del Río,+52 427 268 3400,524272683400,valid_format_only,Modern/official website found,https://www.gg-group.com/,https://www.openstreetmap.org/way/1250224421
TAQUIÑOS,Restaurante boutique,Santiago de Querétaro,Jurica,+524428859316,524428859316,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1260448919
Fiscalía General del Estado de Querétaro (FGEQ) - Edificio de Atención a Víctimas,,Santiago de Querétaro,col. Centro Sur,+524422387600,524422387600,valid_format_only,Modern/official website found,fiscaliageneralqro.gob.mx,https://www.openstreetmap.org/way/1271785764
Portal Querétaro,,Santiago de Querétaro,Desarrollo Centro Norte,+52 55 5637 5159,525556375159,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1284714790
Maco Café,,Querétaro,Centro Histórico,442 224 0044,524422240044,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1301352024
Boston's Pizza,,Querétaro,Querétaro,+52 800 267 8667,528002678667,valid_format_only,Modern/official website found,https://bostons.com.mx/queretaro/welcome,https://www.openstreetmap.org/way/1314727076
Sport Zone Juriquilla,,El Salitre,Jurica Acueducto,442 234 1359,524422341359,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1314729966
Bodega Aurrera Express,,Santiago de Querétaro,Villas Palmira,+524422456344,524422456344,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1314731346
Clinica Veterinaria Pegaso,Veterinaria,Santiago de Querétaro,Lomas del Marques,+524422142573,524422142573,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1314731347
"""El Campanario"" Tacos de canasta y guiso, licuados y jugos",,Santiago de Querétaro,Lomas del Marques,+524421799240,524421799240,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1314731348
Don Diego BBQ,Restaurante boutique,Santiago de Querétaro,Lomas del Marques,+524426787804,524426787804,valid_format_only,Only social/profile link found,https://www.instagram.com/dondiegobbq/?hl=es-la,https://www.openstreetmap.org/way/1314731350
La Krefeta,,Querétaro,Querétaro,+524422247245,524422247245,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1314731351
Pollo Feliz,,Santiago de Querétaro,Lomas del Marques,442 260 6686,524422606686,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1314755929
Unidad IV / 4 (Especializada en Delitos Sexuales y Violencia Familiar) de la Fiscalía General del Estado de Querétaro,,Santiago de Querétaro,Col. Fraternidad de Santiago,442 303 2260,524423032260,valid_format_only,Modern/official website found,fiscaliageneralqro.gob.mx,https://www.openstreetmap.org/way/1315212827
"Fiscalía General del Estado de Querétaro, Unidad 5",,Santiago de Queretaro,Santiago de Queretaro,4422104203,524422104203,valid_format_only,Modern/official website found,fiscaliageneralqro.mx,https://www.openstreetmap.org/way/1315215031
"Fiscalía General del Estado de Querétaro, Unidad 7",,Santa Rosa Jauregui,Santa Rosa Jauregui,442 225 5568,524422255568,valid_format_only,Modern/official website found,fiscaliageneralqro.gob.mx,https://www.openstreetmap.org/way/1315392600
Tori Sushi,Restaurante boutique,Querétaro,Lomas del Marques,442 245 5874,524422455874,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1315399901
USA WINGS Hilvana Querétaro,,Querétaro,Querétaro,442 244 1339,524422441339,valid_format_only,Only social/profile link found,https://www.facebook.com/USAWINGSHilvana/?locale=es_LA,https://www.openstreetmap.org/way/1315458877
AutoZone Refacciones,,Querétaro,Querétaro,442 193 5339,524421935339,valid_format_only,No website found in public source,,https://www.openstreetmap.org/way/1315459224
Tacos Pampas,Restaurante boutique,Querétaro,Querétaro,442 242 4470,524422424470,valid_format_only,Modern/official website found,https://tacospampas.com.mx/menu-tacos/,https://www.openstreetmap.org/way/1315459775
